start,end,token,line,unformatted
177.694,178.462,い,-1,ああ、どうして直せるのがきみしかいないんだ？
178.462,179.229,ん,0,ああ、どうしてなおせるのがきみしかいないんだ？
178.462,179.229,ん,-1,ああ、どうして直せるのがきみしかいないんだ？
179.229,179.963,だ？,0,ああ、どうしてなおせるのがきみしかいないんだ？
179.229,179.963,だ？,-1,ああ、どうして直せるのがきみしかいないんだ？
179.963,180.164,お,0,おねがい、しゅうり
179.963,180.164,お,-1,お願い、修理
180.164,180.364,ね,0,おねがい、しゅうり
180.164,180.364,願,-1,お願い、修理
180.364,180.531,が,0,おねがい、しゅうり
180.364,180.531,願,-1,お願い、修理
180.531,180.731,い、,0,おねがい、しゅうり
180.531,180.731,い、,-1,お願い、修理
180.731,183.333,しゅ,0,おねがい、しゅうり
180.731,183.333,修,-1,お願い、修理
183.333,183.534,う,0,おねがい、しゅうり
183.333,183.534,修,-1,お願い、修理
183.534,184.101,り,0,おねがい、しゅうり
183.534,184.101,理,-1,お願い、修理
185.969,186.17,お,0,おねがい、しゅうり
185.969,186.17,お,-1,お願い、修理
186.17,186.336,ね,0,おねがい、しゅうり
186.17,186.336,願,-1,お願い、修理
186.336,186.537,が,0,おねがい、しゅうり
186.336,186.537,願,-1,お願い、修理
186.537,186.737,い、,0,おねがい、しゅうり
186.537,186.737,い、,-1,お願い、修理
186.737,189.339,しゅ,0,おねがい、しゅうり
186.737,189.339,修,-1,お願い、修理
189.339,189.54,う,0,おねがい、しゅうり
189.339,189.54,修,-1,お願い、修理
189.54,190.841,り,0,おねがい、しゅうり
189.54,190.841,理,-1,お願い、修理
190.841,191.041,さ,0,さあ、ほらいますぐにふさいで
190.841,191.041,さ,-1,さあ、ほら今すぐに塞いで
191.041,191.775,あ、,0,さあ、ほらいますぐにふさいで
191.041,191.775,あ、,-1,さあ、ほら今すぐに塞いで
191.775,191.975,ほ,0,さあ、ほらいますぐにふさいで
191.775,191.975,ほ,-1,さあ、ほら今すぐに塞いで
191.975,192.176,ら,0,さあ、ほらいますぐにふさいで
191.975,192.176,ら,-1,さあ、ほら今すぐに塞いで
192.176,192.342,い,0,さあ、ほらいますぐにふさいで
192.176,192.342,今,-1,さあ、ほら今すぐに塞いで
192.342,192.509,ま,0,さあ、ほらいますぐにふさいで
192.342,192.509,今,-1,さあ、ほら今すぐに塞いで
192.509,192.743,す,0,さあ、ほらいますぐにふさいで
192.509,192.743,す,-1,さあ、ほら今すぐに塞いで
192.743,195.546,ぐ,0,さあ、ほらいますぐにふさいで
192.743,195.546,ぐ,-1,さあ、ほら今すぐに塞いで
195.546,197.781,に,0,さあ、ほらいますぐにふさいで
195.546,197.781,に,-1,さあ、ほら今すぐに塞いで
197.781,197.981,ふ,0,さあ、ほらいますぐにふさいで
197.781,197.981,塞,-1,さあ、ほら今すぐに塞いで
197.981,198.148,さ,0,さあ、ほらいますぐにふさいで
197.981,198.148,塞,-1,さあ、ほら今すぐに塞いで
198.148,198.348,い,0,さあ、ほらいますぐにふさいで
198.148,198.348,い,-1,さあ、ほら今すぐに塞いで
198.348,198.515,で,0,さあ、ほらいますぐにふさいで
198.348,198.515,で,-1,さあ、ほら今すぐに塞いで
198.515,198.715,ねっ,0,ねっちゅうして、ねっちゅうして！
198.515,198.715,熱,-1,熱中して、熱中して！
198.715,199.816,ちゅう,0,ねっちゅうして、ねっちゅうして！
198.715,199.816,中,-1,熱中して、熱中して！
199.816,200.017,し,0,ねっちゅうして、ねっちゅうして！
199.816,200.017,し,-1,熱中して、熱中して！
200.017,201.318,て、,0,ねっちゅうして、ねっちゅうして！
200.017,201.318,て、,-1,熱中して、熱中して！
201.318,201.685,ねっ,0,ねっちゅうして、ねっちゅうして！
201.318,201.685,熱,-1,熱中して、熱中して！
201.685,202.819,ちゅう,0,ねっちゅうして、ねっちゅうして！
201.685,202.819,中,-1,熱中して、熱中して！
202.819,203.02,し,0,ねっちゅうして、ねっちゅうして！
202.819,203.02,し,-1,熱中して、熱中して！
203.02,203.754,て！,0,ねっちゅうして、ねっちゅうして！
203.02,203.754,て！,-1,熱中して、熱中して！
203.754,203.954,き,0,きみがきょうふさいでくれないとなんもできない
203.754,203.954,き,-1,きみが今日塞いでくれないとなんもできない
203.954,204.154,み,0,きみがきょうふさいでくれないとなんもできない
203.954,204.154,み,-1,きみが今日塞いでくれないとなんもできない
204.154,204.321,が,0,きみがきょうふさいでくれないとなんもできない
204.154,204.321,が,-1,きみが今日塞いでくれないとなんもできない
204.321,204.521,きょう,0,きみがきょうふさいでくれないとなんもできない
204.321,204.521,今日,-1,きみが今日塞いでくれないとなんもできない
204.521,204.721,ふ,0,きみがきょうふさいでくれないとなんもできない
204.521,204.721,塞,-1,きみが今日塞いでくれないとなんもできない
204.721,204.888,さ,0,きみがきょうふさいでくれないとなんもできない
204.721,204.888,塞,-1,きみが今日塞いでくれないとなんもできない
204.888,205.088,い,0,きみがきょうふさいでくれないとなんもできない
204.888,205.088,い,-1,きみが今日塞いでくれないとなんもできない
205.088,205.255,で,0,きみがきょうふさいでくれないとなんもできない
205.088,205.255,で,-1,きみが今日塞いでくれないとなんもできない
205.255,205.322,く,0,きみがきょうふさいでくれないとなんもできない
205.255,205.322,く,-1,きみが今日塞いでくれないとなんもできない
205.322,205.622,れ,0,きみがきょうふさいでくれないとなんもできない
205.322,205.622,れ,-1,きみが今日塞いでくれないとなんもできない
205.622,205.722,な,0,きみがきょうふさいでくれないとなんもできない
205.622,205.722,な,-1,きみが今日塞いでくれないとなんもできない
205.722,205.822,い,0,きみがきょうふさいでくれないとなんもできない
205.722,205.822,い,-1,きみが今日塞いでくれないとなんもできない
205.822,206.023,と,0,きみがきょうふさいでくれないとなんもできない
205.822,206.023,と,-1,きみが今日塞いでくれないとなんもできない
206.023,206.29,な,0,きみがきょうふさいでくれないとなんもできない
206.023,206.29,な,-1,きみが今日塞いでくれないとなんもできない
206.29,206.39,ん,0,きみがきょうふさいでくれないとなんもできない
206.29,206.39,ん,-1,きみが今日塞いでくれないとなんもできない
206.39,206.59,も,0,きみがきょうふさいでくれないとなんもできない
206.39,206.59,も,-1,きみが今日塞いでくれないとなんもできない
206.59,206.757,で,0,きみがきょうふさいでくれないとなんもできない
206.59,206.757,で,-1,きみが今日塞いでくれないとなんもできない
206.757,207.124,き,0,きみがきょうふさいでくれないとなんもできない
206.757,207.124,き,-1,きみが今日塞いでくれないとなんもできない
207.124,207.324,な,0,きみがきょうふさいでくれないとなんもできない
207.124,207.324,な,-1,きみが今日塞いでくれないとなんもできない
207.324,207.724,い,0,きみがきょうふさいでくれないとなんもできない
207.324,207.724,い,-1,きみが今日塞いでくれないとなんもできない
207.724,207.991,か,0,かんじてる、そろそろげんかいち
207.724,207.991,じ,-1,感じてる、そろそろ限界値
207.991,208.091,ん,0,かんじてる、そろそろげんかいち
207.991,208.091,じ,-1,感じてる、そろそろ限界値
208.091,208.292,じ,0,かんじてる、そろそろげんかいち
208.091,208.292,じ,-1,感じてる、そろそろ限界値
208.292,208.392,て,0,かんじてる、そろそろげんかいち
208.292,208.392,て,-1,感じてる、そろそろ限界値
208.392,208.659,る、,0,かんじてる、そろそろげんかいち
208.392,208.659,る、,-1,感じてる、そろそろ限界値
208.659,208.859,そ,0,かんじてる、そろそろげんかいち
208.659,208.859,そ,-1,感じてる、そろそろ限界値
208.859,209.026,ろ,0,かんじてる、そろそろげんかいち
208.859,209.026,ろ,-1,感じてる、そろそろ限界値
209.026,209.426,そ,0,かんじてる、そろそろげんかいち
209.026,209.426,そ,-1,感じてる、そろそろ限界値
209.426,209.593,ろ,0,かんじてる、そろそろげんかいち
209.426,209.593,ろ,-1,感じてる、そろそろ限界値
209.593,209.793,げん,0,かんじてる、そろそろげんかいち
209.593,209.793,限,-1,感じてる、そろそろ限界値
209.793,209.96,か,0,かんじてる、そろそろげんかいち
209.793,209.96,界,-1,感じてる、そろそろ限界値
209.96,210.16,い,0,かんじてる、そろそろげんかいち
209.96,210.16,界,-1,感じてる、そろそろ限界値
210.16,210.727,ち,0,かんじてる、そろそろげんかいち
210.16,210.727,値,-1,感じてる、そろそろ限界値
210.727,210.961,だ,0,だいじなものさがしにいかない？
210.727,210.961,事,-1,大事なもの探しに行かない？
210.961,211.094,い,0,だいじなものさがしにいかない？
210.961,211.094,事,-1,大事なもの探しに行かない？
211.094,211.261,じ,0,だいじなものさがしにいかない？
211.094,211.261,事,-1,大事なもの探しに行かない？
211.261,211.361,な,0,だいじなものさがしにいかない？
211.261,211.361,な,-1,大事なもの探しに行かない？
211.361,211.662,も,0,だいじなものさがしにいかない？
211.361,211.662,も,-1,大事なもの探しに行かない？
211.662,211.828,の,0,だいじなものさがしにいかない？
211.662,211.828,の,-1,大事なもの探しに行かない？
211.828,212.029,さ,0,だいじなものさがしにいかない？
211.828,212.029,探,-1,大事なもの探しに行かない？
212.029,212.396,が,0,だいじなものさがしにいかない？
212.029,212.396,探,-1,大事なもの探しに行かない？
212.396,212.596,し,0,だいじなものさがしにいかない？
212.396,212.596,し,-1,大事なもの探しに行かない？
212.596,212.696,に,0,だいじなものさがしにいかない？
212.596,212.696,に,-1,大事なもの探しに行かない？
212.696,212.796,い,0,だいじなものさがしにいかない？
212.696,212.796,行,-1,大事なもの探しに行かない？
212.796,213.163,か,0,だいじなものさがしにいかない？
212.796,213.163,か,-1,大事なもの探しに行かない？
213.163,213.33,な,0,だいじなものさがしにいかない？
213.163,213.33,な,-1,大事なもの探しに行かない？
213.33,213.597,い？,0,だいじなものさがしにいかない？
213.33,213.597,い？,-1,大事なもの探しに行かない？
213.597,213.697,い,0,いだいなゆめのたび、しんせかいに！
213.597,213.697,偉,-1,偉大な夢の旅、新世界に！
213.697,213.897,だ,0,いだいなゆめのたび、しんせかいに！
213.697,213.897,大,-1,偉大な夢の旅、新世界に！
213.897,214.097,い,0,いだいなゆめのたび、しんせかいに！
213.897,214.097,大,-1,偉大な夢の旅、新世界に！
214.097,214.264,な,0,いだいなゆめのたび、しんせかいに！
214.097,214.264,な,-1,偉大な夢の旅、新世界に！
214.264,214.364,ゆ,0,いだいなゆめのたび、しんせかいに！
214.264,214.364,夢,-1,偉大な夢の旅、新世界に！
214.364,214.665,め,0,いだいなゆめのたび、しんせかいに！
214.364,214.665,夢,-1,偉大な夢の旅、新世界に！
214.665,214.831,の,0,いだいなゆめのたび、しんせかいに！
214.665,214.831,の,-1,偉大な夢の旅、新世界に！
214.831,215.032,た,0,いだいなゆめのたび、しんせかいに！
214.831,215.032,旅、,-1,偉大な夢の旅、新世界に！
215.032,215.365,び、,0,いだいなゆめのたび、しんせかいに！
215.032,215.365,旅、,-1,偉大な夢の旅、新世界に！
215.365,215.499,し,0,いだいなゆめのたび、しんせかいに！
215.365,215.499,新,-1,偉大な夢の旅、新世界に！
215.499,215.566,ん,0,いだいなゆめのたび、しんせかいに！
215.499,215.566,新,-1,偉大な夢の旅、新世界に！
215.566,215.766,せ,0,いだいなゆめのたび、しんせかいに！
215.566,215.766,世,-1,偉大な夢の旅、新世界に！
215.766,215.966,か,0,いだいなゆめのたび、しんせかいに！
215.766,215.966,界,-1,偉大な夢の旅、新世界に！
215.966,216.133,い,0,いだいなゆめのたび、しんせかいに！
215.966,216.133,界,-1,偉大な夢の旅、新世界に！
216.133,216.7,に！,0,いだいなゆめのたび、しんせかいに！
216.133,216.7,に！,-1,偉大な夢の旅、新世界に！
216.7,216.967,き,0,きみがいないといみなんてない
216.7,216.967,き,-1,きみがいないと意味なんてない
216.967,217.067,み,0,きみがいないといみなんてない
216.967,217.067,み,-1,きみがいないと意味なんてない
217.067,217.267,が,0,きみがいないといみなんてない
217.067,217.267,が,-1,きみがいないと意味なんてない
217.267,217.367,い,0,きみがいないといみなんてない
217.267,217.367,い,-1,きみがいないと意味なんてない
217.367,217.701,な,0,きみがいないといみなんてない
217.367,217.701,な,-1,きみがいないと意味なんてない
217.701,217.834,い,0,きみがいないといみなんてない
217.701,217.834,い,-1,きみがいないと意味なんてない
217.834,218.001,と,0,きみがいないといみなんてない
217.834,218.001,と,-1,きみがいないと意味なんてない
218.001,218.402,い,0,きみがいないといみなんてない
218.001,218.402,意,-1,きみがいないと意味なんてない
218.402,218.569,み,0,きみがいないといみなんてない
218.402,218.569,味,-1,きみがいないと意味なんてない
218.569,218.669,な,0,きみがいないといみなんてない
218.569,218.669,な,-1,きみがいないと意味なんてない
218.669,218.769,ん,0,きみがいないといみなんてない
218.669,218.769,ん,-1,きみがいないと意味なんてない
218.769,219.136,て,0,きみがいないといみなんてない
218.769,219.136,て,-1,きみがいないと意味なんてない
219.136,219.336,な,0,きみがいないといみなんてない
219.136,219.336,な,-1,きみがいないと意味なんてない
219.336,219.736,い,0,きみがいないといみなんてない
219.336,219.736,い,-1,きみがいないと意味なんてない
219.736,220.003,か,0,かんがえてくれないとしんぱいにかんじちゃうんだ
219.736,220.003,え,-1,考えてくれないと心配に感じちゃうんだ
220.003,220.103,ん,0,かんがえてくれないとしんぱいにかんじちゃうんだ
220.003,220.103,え,-1,考えてくれないと心配に感じちゃうんだ
220.103,220.304,が,0,かんがえてくれないとしんぱいにかんじちゃうんだ
220.103,220.304,え,-1,考えてくれないと心配に感じちゃうんだ
220.304,220.37,え,0,かんがえてくれないとしんぱいにかんじちゃうんだ
220.304,220.37,え,-1,考えてくれないと心配に感じちゃうんだ
220.37,220.671,て,0,かんがえてくれないとしんぱいにかんじちゃうんだ
220.37,220.671,て,-1,考えてくれないと心配に感じちゃうんだ
220.671,220.837,く,0,かんがえてくれないとしんぱいにかんじちゃうんだ
220.671,220.837,く,-1,考えてくれないと心配に感じちゃうんだ
220.837,221.038,れ,0,かんがえてくれないとしんぱいにかんじちゃうんだ
220.837,221.038,れ,-1,考えてくれないと心配に感じちゃうんだ
221.038,221.305,な,0,かんがえてくれないとしんぱいにかんじちゃうんだ
221.038,221.305,な,-1,考えてくれないと心配に感じちゃうんだ
221.305,221.405,い,0,かんがえてくれないとしんぱいにかんじちゃうんだ
221.305,221.405,い,-1,考えてくれないと心配に感じちゃうんだ
221.405,221.605,と,0,かんがえてくれないとしんぱいにかんじちゃうんだ
221.405,221.605,と,-1,考えてくれないと心配に感じちゃうんだ
221.605,221.705,し,0,かんがえてくれないとしんぱいにかんじちゃうんだ
221.605,221.705,心,-1,考えてくれないと心配に感じちゃうんだ
221.705,221.772,ん,0,かんがえてくれないとしんぱいにかんじちゃうんだ
221.705,221.772,心,-1,考えてくれないと心配に感じちゃうんだ
221.772,222.072,ぱ,0,かんがえてくれないとしんぱいにかんじちゃうんだ
221.772,222.072,配,-1,考えてくれないと心配に感じちゃうんだ
222.072,222.172,い,0,かんがえてくれないとしんぱいにかんじちゃうんだ
222.072,222.172,配,-1,考えてくれないと心配に感じちゃうんだ
222.172,222.739,に,0,かんがえてくれないとしんぱいにかんじちゃうんだ
222.172,222.739,に,-1,考えてくれないと心配に感じちゃうんだ
222.739,223.006,か,0,かんがえてくれないとしんぱいにかんじちゃうんだ
222.739,223.006,感,-1,考えてくれないと心配に感じちゃうんだ
223.006,223.073,ん,0,かんがえてくれないとしんぱいにかんじちゃうんだ
223.006,223.073,感,-1,考えてくれないと心配に感じちゃうんだ
223.073,223.273,じ,0,かんがえてくれないとしんぱいにかんじちゃうんだ
223.073,223.273,じ,-1,考えてくれないと心配に感じちゃうんだ
223.273,223.473,ちゃ,0,かんがえてくれないとしんぱいにかんじちゃうんだ
223.273,223.473,ちゃ,-1,考えてくれないと心配に感じちゃうんだ
223.473,223.774,う,0,かんがえてくれないとしんぱいにかんじちゃうんだ
223.473,223.774,う,-1,考えてくれないと心配に感じちゃうんだ
223.774,223.84,ん,0,かんがえてくれないとしんぱいにかんじちゃうんだ
223.774,223.84,ん,-1,考えてくれないと心配に感じちゃうんだ
223.84,224.007,だ,0,かんがえてくれないとしんぱいにかんじちゃうんだ
223.84,224.007,だ,-1,考えてくれないと心配に感じちゃうんだ
224.007,224.208,こ,0,こんなとこでまよってるといけないよ、ぜったいに
224.007,224.208,こ,-1,こんなとこで迷ってると行けないよ、絶対に
224.208,224.341,ん,0,こんなとこでまよってるといけないよ、ぜったいに
224.208,224.341,ん,-1,こんなとこで迷ってると行けないよ、絶対に
224.341,224.575,な,0,こんなとこでまよってるといけないよ、ぜったいに
224.341,224.575,な,-1,こんなとこで迷ってると行けないよ、絶対に
224.575,224.775,と,0,こんなとこでまよってるといけないよ、ぜったいに
224.575,224.775,と,-1,こんなとこで迷ってると行けないよ、絶対に
224.775,225.142,こ,0,こんなとこでまよってるといけないよ、ぜったいに
224.775,225.142,こ,-1,こんなとこで迷ってると行けないよ、絶対に
225.142,225.509,で,0,こんなとこでまよってるといけないよ、ぜったいに
225.142,225.509,で,-1,こんなとこで迷ってると行けないよ、絶対に
225.509,225.676,ま,0,こんなとこでまよってるといけないよ、ぜったいに
225.509,225.676,迷,-1,こんなとこで迷ってると行けないよ、絶対に
225.676,225.876,よ,0,こんなとこでまよってるといけないよ、ぜったいに
225.676,225.876,迷,-1,こんなとこで迷ってると行けないよ、絶対に
225.876,226.076,っ,0,こんなとこでまよってるといけないよ、ぜったいに
225.876,226.076,っ,-1,こんなとこで迷ってると行けないよ、絶対に
226.076,226.243,て,0,こんなとこでまよってるといけないよ、ぜったいに
226.076,226.243,て,-1,こんなとこで迷ってると行けないよ、絶対に
226.243,226.343,る,0,こんなとこでまよってるといけないよ、ぜったいに
226.243,226.343,る,-1,こんなとこで迷ってると行けないよ、絶対に
226.343,226.643,と,0,こんなとこでまよってるといけないよ、ぜったいに
226.343,226.643,と,-1,こんなとこで迷ってると行けないよ、絶対に
226.643,226.81,い,0,こんなとこでまよってるといけないよ、ぜったいに
226.643,226.81,行,-1,こんなとこで迷ってると行けないよ、絶対に
226.81,227.01,け,0,こんなとこでまよってるといけないよ、ぜったいに
226.81,227.01,け,-1,こんなとこで迷ってると行けないよ、絶対に
227.01,227.277,な,0,こんなとこでまよってるといけないよ、ぜったいに
227.01,227.277,な,-1,こんなとこで迷ってると行けないよ、絶対に
227.277,227.377,い,0,こんなとこでまよってるといけないよ、ぜったいに
227.277,227.377,い,-1,こんなとこで迷ってると行けないよ、絶対に
227.377,227.578,よ、,0,こんなとこでまよってるといけないよ、ぜったいに
227.377,227.578,よ、,-1,こんなとこで迷ってると行けないよ、絶対に
227.578,227.678,ぜ,0,こんなとこでまよってるといけないよ、ぜったいに
227.578,227.678,絶,-1,こんなとこで迷ってると行けないよ、絶対に
227.678,227.778,っ,0,こんなとこでまよってるといけないよ、ぜったいに
227.678,227.778,絶,-1,こんなとこで迷ってると行けないよ、絶対に
227.778,228.045,た,0,こんなとこでまよってるといけないよ、ぜったいに
227.778,228.045,対,-1,こんなとこで迷ってると行けないよ、絶対に
228.045,228.145,い,0,こんなとこでまよってるといけないよ、ぜったいに
228.045,228.145,対,-1,こんなとこで迷ってると行けないよ、絶対に
228.145,228.712,に,0,こんなとこでまよってるといけないよ、ぜったいに
228.145,228.712,に,-1,こんなとこで迷ってると行けないよ、絶対に
232.649,232.849,い,0,いけないよ、ぜったいに
232.649,232.849,行,-1,行けないよ、絶対に
232.849,233.016,け,0,いけないよ、ぜったいに
232.849,233.016,け,-1,行けないよ、絶対に
233.016,233.217,な,0,いけないよ、ぜったいに
233.016,233.217,な,-1,行けないよ、絶対に
233.217,233.383,い,0,いけないよ、ぜったいに
233.217,233.383,い,-1,行けないよ、絶対に
233.383,233.584,よ、,0,いけないよ、ぜったいに
233.383,233.584,よ、,-1,行けないよ、絶対に
233.584,233.684,ぜ,0,いけないよ、ぜったいに
233.584,233.684,絶,-1,行けないよ、絶対に
233.684,233.784,っ,0,いけないよ、ぜったいに
233.684,233.784,絶,-1,行けないよ、絶対に
233.784,233.984,た,0,いけないよ、ぜったいに
233.784,233.984,対,-1,行けないよ、絶対に
233.984,234.151,い,0,いけないよ、ぜったいに
233.984,234.151,対,-1,行けないよ、絶対に
234.151,234.718,に,0,いけないよ、ぜったいに
234.151,234.718,に,-1,行けないよ、絶対に
